HOG	AB19606	AB030	genes	STRING_names	gene_orthologs	unique_name	citation
N0.HOG0001427	GO593_15900	IX87_19135					
N0.HOG0001428	GO593_15905	IX87_19140					
N0.HOG0001429	GO593_15915	IX87_19150					
N0.HOG0001430	GO593_15920	IX87_19155					
N0.HOG0001431	GO593_15950	IX87_19185	lpxB	lpxB	lpxB	lpxB	""
N0.HOG0001432	GO593_15990	IX87_19225					
N0.HOG0001433	GO593_16035	IX87_07145					
N0.HOG0001433	GO593_16035	IX87_19280					
N0.HOG0001434	GO593_16050	IX87_19295					
N0.HOG0001435	GO593_16055	IX87_19300					
N0.HOG0001436	GO593_16065	IX87_19360					
N0.HOG0001437	GO593_16070	IX87_19365	aroC	aroC	aroC	aroC	""
N0.HOG0001438	GO593_16075	IX87_19370					
N0.HOG0001439	GO593_16100	IX87_19395					
N0.HOG0001440	GO593_16160	IX87_19455					
N0.HOG0001441	GO593_16180	IX87_19475					
N0.HOG0001442	GO593_16230	IX87_19525					
N0.HOG0001443	GO593_16260	IX87_19555					
N0.HOG0001444	GO593_16275	IX87_19570					
N0.HOG0001445	GO593_16295	IX87_19590					
N0.HOG0001445	GO593_16830	IX87_19590					
N0.HOG0001446	GO593_16390	IX87_19695					
N0.HOG0001447	GO593_16610						
N0.HOG0001449	GO593_16650	IX87_20315					
N0.HOG0001450	GO593_16795	IX87_20395					
N0.HOG0001451	GO593_17055	IX87_20690					
N0.HOG0001452	GO593_17260	IX87_20895					
N0.HOG0001453	GO593_17290	IX87_20925	ispD, ygbP	IX87_20925	ispD, ygbP	ispD	""
N0.HOG0001454	GO593_17295	IX87_20930					
N0.HOG0001455	GO593_17305	IX87_20940	eno	eno	eno	eno	""
N0.HOG0001456	GO593_17310	IX87_20945	kdsA	IX87_20945	kdsA	kdsA	""
N0.HOG0001457	GO593_17365	IX87_21000					
N0.HOG0001458	GO593_17370	IX87_21005					
N0.HOG0001459	GO593_17375	IX87_21010					
N0.HOG0001460	GO593_17385	IX87_21020					
N0.HOG0001461	GO593_17400	IX87_21035	rpiA	rpiA	rpiA	rpiA	""
N0.HOG0001462	GO593_17435	IX87_21070					
N0.HOG0001463	GO593_17520	IX87_21170					
N0.HOG0001464	GO593_17570	IX87_21220					
N0.HOG0001465	GO593_17575	IX87_21225					
N0.HOG0001466	GO593_17665	IX87_21595					
N0.HOG0001467	GO593_17670	IX87_21600					
N0.HOG0001468	GO593_17675	IX87_21605					
N0.HOG0001469	GO593_17680	IX87_21610					
N0.HOG0001470	GO593_17690	IX87_21615					
N0.HOG0001471	GO593_17695	IX87_21620	lpxA	lpxA	lpxA	lpxA	""
N0.HOG0001472	GO593_17700	IX87_21625	fabZ	fabZ	fabZ	fabZ	""
N0.HOG0001473	GO593_17705	IX87_21630	lpxD	lpxD	lpxD	lpxD	""
N0.HOG0001474	GO593_17715	IX87_21640	bamA, opr86	bamA	bamA	bamA	""
N0.HOG0001475	GO593_17720	IX87_21645					
N0.HOG0001476	GO593_17725	IX87_21650	dxr	AIL81121.1	dxr	dxr	""
N0.HOG0001477	GO593_17730	IX87_21655	cdsA	cdsA	cdsA	cdsA	""
N0.HOG0001478	GO593_17735	IX87_21660	uppS, ispU	uppS	uppS	uppS	""
N0.HOG0001479	GO593_17740	IX87_21665	frr	frr	frr	frr	""
N0.HOG0001480	GO593_17745	IX87_21670	pyrH	pyrH	pyrH	pyrH	""
N0.HOG0001481	GO593_17750	IX87_21675					
N0.HOG0001482	GO593_17760	IX87_21680					
N0.HOG0001483	GO593_17765	IX87_21685					
N0.HOG0001484	GO593_17785	IX87_21705	ispF, ygbB	ispF	ispF	ispF	""
N0.HOG0001485	GO593_17825	IX87_21755	tusD	tusD	tusD	tusD	""
N0.HOG0001486	GO593_17840	IX87_21770					
N0.HOG0001487	GO593_17855	IX87_21785					
N0.HOG0001488	GO593_17865	IX87_21795					
N0.HOG0001489	GO593_17870	IX87_21800	moaE	moaE	moaE	moaE	""
N0.HOG0001490	GO593_17890	IX87_21820					
N0.HOG0001491	GO593_17900	IX87_21830					
N0.HOG0001492	GO593_17990	IX87_06200	murB	murB	murB	murB	""
N0.HOG0001493	GO593_18000	IX87_06210					
N0.HOG0001494	GO593_18020	IX87_06235	dnaX	IX87_06235	dnaX	dnaX	""
N0.HOG0001495	GO593_18050	IX87_06265					
N0.HOG0001496	GO593_18080	IX87_06295					
N0.HOG0001497	GO593_18160	IX87_06390					
N0.HOG0001498	GO593_18225	IX87_06445					
N0.HOG0001499	GO593_18280	IX87_06500					
N0.HOG0001500	GO593_18285	IX87_06505					
N0.HOG0001501	GO593_18295	IX87_06515	glnS	IX87_06515	glnS	glnS	""
N0.HOG0001502	GO593_18305	IX87_06525	lpxH	IX87_06525	lpxH	lpxH	""
N0.HOG0001503	GO593_18325	IX87_06545	hfq	hfq	hfq	hfq	""
N0.HOG0001504	GO593_18330	IX87_06550					
N0.HOG0001505	GO593_18335	IX87_06555					
N0.HOG0001506	GO593_18340	IX87_06560	tsaE	tsaE	tsaE	tsaE	""
N0.HOG0001507	GO593_18350	IX87_06570					
N0.HOG0001508	GO593_18360	IX87_06580					
N0.HOG0001509	GO593_18375	IX87_06595					
N0.HOG0001510	GO593_18405	IX87_06625	acnB	IX87_06625	acnB	acnB	""
N0.HOG0001511	GO593_18415	IX87_06635	tamB	AIL78321.1	tamB	tamB	""
N0.HOG0001512	GO593_18420	IX87_06640	tamA	AIL78322.1	tamA	tamA	""
N0.HOG0001513	GO593_18425	IX87_06645					
N0.HOG0001514	GO593_18445	IX87_06675					
N0.HOG0001515	GO593_18450	IX87_06680					
N0.HOG0001516	GO593_18455	IX87_06685					
N0.HOG0001517	GO593_18460	IX87_06690					
N0.HOG0001518	GO593_18465	IX87_06695					
N0.HOG0001519	GO593_18475	IX87_06705	folB	folB	folB	folB	""
N0.HOG0001520	GO593_18515	IX87_06745					
N0.HOG0001521	GO593_18545	IX87_06775					
N0.HOG0001522	GO593_18575	IX87_06805					
N0.HOG0001523	GO593_18580	IX87_06810					
N0.HOG0001524	GO593_18590	IX87_06820	cyoA	cyoA	cyoA	cyoA	""
N0.HOG0001525	GO593_18605	IX87_06835	cyoD	cyoD	cyoD	cyoD	""
N0.HOG0001526	GO593_18615	IX87_06845	rpsF	rpsF	rpsF	rpsF	""
N0.HOG0001527	GO593_18620	IX87_06850	rpsR	rpsR	rpsR	rpsR	""
N0.HOG0001528	GO593_18625	IX87_06855					
N0.HOG0001529	GO593_18630	IX87_06860	dnaB	dnaB	dnaB	dnaB	""
N0.HOG0001530	GO593_18645	IX87_06875					
N0.HOG0001531	GO593_18655	IX87_06885					
N0.HOG0001532	GO593_18665	IX87_06900					
N0.HOG0001533	GO593_18675	IX87_06910					
N0.HOG0001534	GO593_18690	IX87_06925					
N0.HOG0001535	GO593_18695	IX87_06930					
N0.HOG0001536	GO593_18705	IX87_06940					
N0.HOG0001537	GO593_18715	IX87_06950					
N0.HOG0001538	GO593_18750	IX87_06985					
N0.HOG0001539	GO593_18885	IX87_07055					
N0.HOG0001560	GO593_00020	IX87_07165					
N0.HOG0001561	GO593_00060	IX87_13330					
N0.HOG0001561	GO593_00060	IX87_07205					
N0.HOG0001562	GO593_00105	IX87_07325					
N0.HOG0001563	GO593_00245	IX87_07465					
N0.HOG0001564	GO593_00250	IX87_07470					
N0.HOG0001565	GO593_00260	IX87_07480	aroA	aroA	aroA	aroA	""
N0.HOG0001566	GO593_00320	IX87_07540					
N0.HOG0001567	GO593_00405	IX87_07630					
N0.HOG0001568	GO593_00410	IX87_07635					
N0.HOG0001569	GO593_00690	IX87_00180					
N0.HOG0001569	GO593_06730	IX87_00180					
N0.HOG0001570	GO593_13355	IX87_08430					
N0.HOG0001570	GO593_13355	IX87_00210					
N0.HOG0001570	GO593_13355	IX87_06080					
N0.HOG0001570	GO593_00710	IX87_08430					
N0.HOG0001570	GO593_00710	IX87_00210					
N0.HOG0001570	GO593_00710	IX87_06080					
N0.HOG0001570	GO593_11625	IX87_08430					
N0.HOG0001570	GO593_11625	IX87_00210					
N0.HOG0001570	GO593_11625	IX87_06080					
N0.HOG0001571	GO593_00725	IX87_08445					
N0.HOG0001571	GO593_00725	IX87_08465					
N0.HOG0001571	GO593_11610	IX87_08445					
N0.HOG0001571	GO593_11610	IX87_08465					
N0.HOG0001572	GO593_00795	IX87_02200					
N0.HOG0001572	GO593_00795	IX87_20230					
N0.HOG0001572	GO593_10760	IX87_02200					
N0.HOG0001572	GO593_10760	IX87_20230					
N0.HOG0001573	GO593_01000	IX87_08125					
N0.HOG0001574	GO593_01045	IX87_08550					
N0.HOG0001575	GO593_01155	IX87_08670					
N0.HOG0001576	GO593_01160	IX87_08675					
N0.HOG0001577	GO593_01185	IX87_08700					
N0.HOG0001578	GO593_01250	IX87_08775					
N0.HOG0001579	GO593_01345	IX87_08870					
N0.HOG0001580	GO593_01495	IX87_09020					
N0.HOG0001581	GO593_01500	IX87_09025					
N0.HOG0001582	GO593_01685	IX87_09215					
N0.HOG0001583	GO593_01790	IX87_09305					
N0.HOG0001584	GO593_01845	IX87_09360	dapD	dapD	dapD	dapD	""
N0.HOG0001585	GO593_02170	IX87_09690					
N0.HOG0001586	GO593_02205	IX87_09725					
N0.HOG0001587	GO593_02270	IX87_09825					
N0.HOG0001588	GO593_02295	IX87_09850					
N0.HOG0001589	GO593_02440	IX87_10000					
N0.HOG0001590	GO593_02690	IX87_10270					
N0.HOG0001591	GO593_02800	IX87_10380					
N0.HOG0001592	GO593_02825						
N0.HOG0001593	GO593_02850	IX87_10690					
N0.HOG0001594	GO593_02940	IX87_10785					
N0.HOG0001595	GO593_02950	IX87_10815					
N0.HOG0001596	GO593_03055	IX87_10920					
N0.HOG0001597	GO593_03240	IX87_11110					
N0.HOG0001598	GO593_03245	IX87_11115					
N0.HOG0001599	GO593_03255	IX87_11125					
N0.HOG0001600	GO593_03270	IX87_11140					
N0.HOG0001601	GO593_03285	IX87_11155					
N0.HOG0001602	GO593_03360	IX87_11245					
N0.HOG0001603	GO593_03420	IX87_11305					
N0.HOG0001604	GO593_03510	IX87_11405					
N0.HOG0001605	GO593_03520	IX87_11415					
N0.HOG0001606	GO593_03720	IX87_11645					
N0.HOG0001607	GO593_03795	IX87_11720					
N0.HOG0001608	GO593_03815	IX87_11740					
N0.HOG0001609	GO593_04215	IX87_12150					
N0.HOG0001610	GO593_04230	IX87_12165					
N0.HOG0001611	GO593_04285	IX87_12220					
N0.HOG0001612	GO593_04370	IX87_12315					
N0.HOG0001613	GO593_09795	IX87_12320					
N0.HOG0001613	GO593_04375	IX87_12320					
N0.HOG0001614	GO593_04390						
N0.HOG0001615	GO593_04515	IX87_12485					
N0.HOG0001616	GO593_04540	IX87_12510					
N0.HOG0001617	GO593_04590	IX87_12575					
N0.HOG0001618	GO593_04715	IX87_12695					
N0.HOG0001619	GO593_04900	IX87_12970					
N0.HOG0001620	GO593_05090	IX87_13250					
N0.HOG0001621	GO593_05175	IX87_13390					
N0.HOG0001622	GO593_05405	IX87_13595	prfB	IX87_13595	prfB	prfB	""
N0.HOG0001623	GO593_05665	IX87_13905					
N0.HOG0001624	GO593_05675	IX87_13915					
N0.HOG0001625	GO593_05875	IX87_14105					
N0.HOG0001626	GO593_05885	IX87_14115					
N0.HOG0001627	GO593_05890	IX87_14120					
N0.HOG0001628	GO593_05990	IX87_14220					
N0.HOG0001629	GO593_06050	IX87_14275					
N0.HOG0001630	GO593_06165	IX87_14390					
N0.HOG0001631	GO593_06285	IX87_14525					
N0.HOG0001632	GO593_06300	IX87_14540					
N0.HOG0001633	GO593_06330	IX87_14575					
N0.HOG0001634	GO593_06450	IX87_14700					
N0.HOG0001635	GO593_06475	IX87_14725					
N0.HOG0001636	GO593_06540	IX87_14790					
N0.HOG0001637	GO593_06700						
N0.HOG0001637	GO593_12210						
N0.HOG0001637	GO593_06570						
N0.HOG0001638	GO593_06925	IX87_14945					
N0.HOG0001639	GO593_06945	IX87_14965					
N0.HOG0001640	GO593_07060	IX87_15040					
N0.HOG0001641	GO593_07110	IX87_15090					
N0.HOG0001642	GO593_07180	IX87_15170					
N0.HOG0001643	GO593_07185	IX87_15175					
N0.HOG0001644	GO593_07200	IX87_15190					
N0.HOG0001645	GO593_07245	IX87_15235					
N0.HOG0001646	GO593_07265	IX87_15255					
N0.HOG0001647	GO593_07285	IX87_15275					
N0.HOG0001648	GO593_07385	IX87_15375					
N0.HOG0001649	GO593_07535	IX87_15525					
N0.HOG0001650	GO593_07620	IX87_15630					
N0.HOG0001651	GO593_07740	IX87_15765					
N0.HOG0001652	GO593_07780	IX87_15805					
N0.HOG0001653	GO593_07860	IX87_15885					
N0.HOG0001654	GO593_08050	IX87_16080					
N0.HOG0001655	GO593_08095	IX87_16140					
N0.HOG0001656	GO593_08300	IX87_16355					
N0.HOG0001657	GO593_08470	IX87_16525					
N0.HOG0001658	GO593_08545	IX87_16605					
N0.HOG0001659	GO593_08580	IX87_16640					
N0.HOG0001660	GO593_08640	IX87_16700					
N0.HOG0001661	GO593_08760	IX87_16850					
N0.HOG0001662	GO593_09010	IX87_17060					
N0.HOG0001663	GO593_09025	IX87_17075					
N0.HOG0001664	GO593_09265						
N0.HOG0001665	GO593_09380	IX87_17445					
N0.HOG0001666	GO593_19005	IX87_17585					
N0.HOG0001666	GO593_09520	IX87_17585					
N0.HOG0001667	GO593_09660	IX87_17725					
N0.HOG0001668	GO593_09695	IX87_17760					
N0.HOG0001669	GO593_09760	IX87_17825					
N0.HOG0001670	GO593_09765	IX87_17830					
N0.HOG0001671	GO593_09770	IX87_17835					
N0.HOG0001672	GO593_09820	IX87_17875					
N0.HOG0001673	GO593_10055	IX87_18185					
N0.HOG0001674	GO593_10170	IX87_18300					
N0.HOG0001675	GO593_10205	IX87_18345					
N0.HOG0001676	GO593_10210	IX87_18350					
N0.HOG0001677	GO593_10260	IX87_18400					
N0.HOG0001678	GO593_10440	IX87_01910					
N0.HOG0001679	GO593_10445	IX87_01905					
N0.HOG0001680	GO593_10565	IX87_01770					
N0.HOG0001681	GO593_10705	IX87_01625					
N0.HOG0001682	GO593_10915	IX87_01000					
N0.HOG0001683	GO593_10970	IX87_00925					
N0.HOG0001684	GO593_11045	IX87_00840					
N0.HOG0001685	GO593_11060	IX87_00825					
N0.HOG0001686	GO593_11105	IX87_00780					
N0.HOG0001687	GO593_11170	IX87_00715					
N0.HOG0001688	GO593_11175	IX87_00710					
N0.HOG0001689	GO593_11185	IX87_00700					
N0.HOG0001690	GO593_11385	IX87_00480					
N0.HOG0001691	GO593_11400	IX87_00465					
N0.HOG0001692	GO593_11585	IX87_08475					
N0.HOG0001692	GO593_11585	IX87_05080					
N0.HOG0001692	GO593_11585	IX87_06110					
N0.HOG0001693	GO593_12690	IX87_06050					
N0.HOG0001693	GO593_12690	IX87_10565					
N0.HOG0001693	GO593_12690	IX87_07800					
N0.HOG0001693	GO593_11650	IX87_06050					
N0.HOG0001693	GO593_11650	IX87_10565					
N0.HOG0001693	GO593_11650	IX87_07800					
N0.HOG0001694	GO593_12220	IX87_19715					
N0.HOG0001694	GO593_12220	IX87_01020					
N0.HOG0001695	GO593_12225	IX87_19725					
N0.HOG0001695	GO593_12225	IX87_01015					
N0.HOG0001696	GO593_12255						
N0.HOG0001697	GO593_12330	IX87_05440					
N0.HOG0001698	GO593_12390	IX87_05375					
N0.HOG0001699	GO593_12460	IX87_05285					
N0.HOG0001700	GO593_12510	IX87_05215					
N0.HOG0001701	GO593_12660	IX87_10610					
N0.HOG0001701	GO593_12660	IX87_08435					
N0.HOG0001702	GO593_12920	IX87_04740					
N0.HOG0001703	GO593_12980	IX87_04680					
N0.HOG0001704	GO593_13025	IX87_04650					
N0.HOG0001705	GO593_13170	IX87_10615		AIL77913.1	GO593_13170	GO593_13170	""
N0.HOG0001705	GO593_13170	IX87_04465		AIL77913.1	GO593_13170	GO593_13170	""
N0.HOG0001706	GO593_13305	IX87_10645					
N0.HOG0001706	GO593_13305	IX87_02195					
N0.HOG0001707	GO593_13635	IX87_04305	fdxA	fdxA	fdxA	fdxA	""
N0.HOG0001708	GO593_13730	IX87_04125					
N0.HOG0001709	GO593_13760	IX87_04090					
N0.HOG0001710	GO593_13815	IX87_04035					
N0.HOG0001711	GO593_13835	IX87_04010					
N0.HOG0001712	GO593_13870						
N0.HOG0001713	GO593_13880	IX87_03965					
N0.HOG0001714	GO593_13930	IX87_03915					
N0.HOG0001715	GO593_14000	IX87_03845					
N0.HOG0001716	GO593_14055	IX87_03785					
N0.HOG0001717	GO593_14065	IX87_03775					
N0.HOG0001718	GO593_14070	IX87_03770					
N0.HOG0001719	GO593_14075	IX87_03765					
N0.HOG0001720	GO593_14080	IX87_03760					
N0.HOG0001721	GO593_14085	IX87_03755					
N0.HOG0001722	GO593_14090	IX87_03750					
N0.HOG0001723	GO593_14105	IX87_03735					
N0.HOG0001724	GO593_14115	IX87_03725					
N0.HOG0001725	GO593_14120	IX87_03720					
N0.HOG0001726	GO593_14125	IX87_03715					
N0.HOG0001727	GO593_14215	IX87_03670					
N0.HOG0001728	GO593_14320	IX87_03565					
N0.HOG0001729	GO593_14370	IX87_03500					
N0.HOG0001730	GO593_14525	IX87_03515					
N0.HOG0001730	GO593_14525	IX87_03330					
N0.HOG0001731	GO593_14585	IX87_03270					
N0.HOG0001732	GO593_14665	IX87_03180					
N0.HOG0001733	GO593_14800	IX87_03045					
N0.HOG0001734	GO593_14845	IX87_02990					
N0.HOG0001735	GO593_14855	IX87_02975					
N0.HOG0001736	GO593_14860	IX87_02970					
N0.HOG0001737	GO593_14985	IX87_02845					
N0.HOG0001738	GO593_14990	IX87_02840					
N0.HOG0001739	GO593_15045	IX87_02785					
N0.HOG0001740	GO593_15315	IX87_02515					
N0.HOG0001741	GO593_15390	IX87_02430					
N0.HOG0001742	GO593_15520	IX87_02300					
N0.HOG0001743	GO593_15580	IX87_02240					
N0.HOG0001744	GO593_15610	IX87_18835					
N0.HOG0001745	GO593_15660	IX87_18885					
N0.HOG0001746	GO593_15785	IX87_19015					
N0.HOG0001747	GO593_15795	IX87_19025					
N0.HOG0001748	GO593_15835	IX87_19065					
N0.HOG0001749	GO593_16130	IX87_19425					
N0.HOG0001750	GO593_16315	IX87_19620					
N0.HOG0001751	GO593_16345	IX87_19650					
N0.HOG0001752	GO593_16370	IX87_19675					
N0.HOG0001753	GO593_16375	IX87_19680					
N0.HOG0001754	GO593_16380	IX87_19685					
N0.HOG0001755	GO593_16385	IX87_19690					
N0.HOG0001756	GO593_16485	IX87_19820					
N0.HOG0001757	GO593_16775	IX87_20380					
N0.HOG0001758	GO593_17040	IX87_20675					
N0.HOG0001759	GO593_17095						
N0.HOG0001760	GO593_17240	IX87_20875					
N0.HOG0001761	GO593_17300	IX87_20935					
N0.HOG0001762	GO593_17420	IX87_21055					
N0.HOG0001763	GO593_17445	IX87_21080					
N0.HOG0001764	GO593_17465	IX87_21110					
N0.HOG0001765	GO593_17510	IX87_21160					
N0.HOG0001766	GO593_17645	IX87_21575					
N0.HOG0001767	GO593_17660	IX87_21590					
N0.HOG0001768	GO593_17850	IX87_21780					
N0.HOG0001769	GO593_17905	IX87_21835					
N0.HOG0001770	GO593_17935	IX87_21895	aroQ, aroQ2, aroQ1	aroQ	aroQ	aroQ	""
N0.HOG0001771	GO593_17970	IX87_06180					
N0.HOG0001772	GO593_18005	IX87_06215					
N0.HOG0001773	GO593_18010	IX87_06220					
N0.HOG0001774	GO593_18165	IX87_06395					
N0.HOG0001775	GO593_18180	IX87_06420					
N0.HOG0001776	GO593_18240	IX87_06460					
N0.HOG0001777	GO593_18315	IX87_06535					
N0.HOG0001778	GO593_18355	IX87_06575					
N0.HOG0001779	GO593_18370	IX87_06590					
N0.HOG0001780	GO593_18490	IX87_06720					
N0.HOG0001781	GO593_18555	IX87_06785					
N0.HOG0001782	GO593_18570	IX87_06800					
N0.HOG0001783	GO593_18745	IX87_06980					
N0.HOG0001784	GO593_18755	IX87_06990					
N0.HOG0001785	GO593_18840	IX87_06995					
N0.HOG0001786	GO593_18845	IX87_07000					
N0.HOG0001787	GO593_18850	IX87_07005					
N0.HOG0001788	GO593_18940	IX87_07130					
N0.HOG0001825	GO593_00035	IX87_07180					
N0.HOG0001826	GO593_00065	IX87_07210					
N0.HOG0001827	GO593_00095	IX87_07315					
N0.HOG0001828	GO593_00125	IX87_07345					
N0.HOG0001829	GO593_00175	IX87_07395					
N0.HOG0001830	GO593_00240	IX87_07460					
N0.HOG0001831	GO593_00270	IX87_07490					
N0.HOG0001832	GO593_00335	IX87_07555					
N0.HOG0001833	GO593_00340	IX87_07560					
N0.HOG0001834	GO593_00350	IX87_07570	fpr	IX87_07570	fpr	fpr	""
N0.HOG0001835	GO593_00415	IX87_07640					
N0.HOG0001836	GO593_00495	IX87_05875					
N0.HOG0001836	GO593_00495	IX87_22025					
N0.HOG0001836	GO593_00495	IX87_04835					
N0.HOG0001837	GO593_00515	IX87_08210			GO593_00515	GO593_00515	""
N0.HOG0001837	GO593_15125	IX87_08210			GO593_15125	GO593_15125	""
N0.HOG0001838	GO593_00555	IX87_08265					
N0.HOG0001838	GO593_11790	IX87_08265					
N0.HOG0001839	GO593_00630	IX87_04975					
N0.HOG0001839	GO593_00630	IX87_00115					
N0.HOG0001839	GO593_00630	IX87_18645					
N0.HOG0001840	GO593_00775	IX87_10640					
N0.HOG0001840	GO593_00775	IX87_07895					
N0.HOG0001841	GO593_00845	IX87_07965					
N0.HOG0001842	GO593_00850	IX87_07970					
N0.HOG0001843	GO593_00855	IX87_07975					
N0.HOG0001844	GO593_00910	IX87_08035					
N0.HOG0001845	GO593_00920	IX87_08045					
N0.HOG0001846	GO593_00980	IX87_08105					
N0.HOG0001846	GO593_08860	IX87_08105					
N0.HOG0001847	GO593_01030	IX87_08535					
N0.HOG0001848	GO593_01075	IX87_08590					
N0.HOG0001849	GO593_01080	IX87_08595					
N0.HOG0001850	GO593_01105	IX87_08620					
N0.HOG0001851	GO593_01120	IX87_08635					
N0.HOG0001852	GO593_01145	IX87_08660					
N0.HOG0001853	GO593_01180	IX87_08695					
N0.HOG0001854	GO593_01190	IX87_08705					
N0.HOG0001855	GO593_01260	IX87_08785					
N0.HOG0001856	GO593_01280	IX87_08805					
N0.HOG0001857	GO593_01290	IX87_08815					
N0.HOG0001858	GO593_01405	IX87_08930					
N0.HOG0001859	GO593_01410	IX87_08935					
N0.HOG0001860	GO593_01425	IX87_08950	desB	AIL78748.1	desB	desB	""
N0.HOG0001861	GO593_01430	IX87_08955		IX87_08955	GO593_01430	hmp_1	https://www.genome.jp/entry/abou:ACBO_13020
N0.HOG0001862	GO593_01465	IX87_08990	thiE	thiE	thiE	thiE	""
N0.HOG0001863	GO593_01470	IX87_08995					
N0.HOG0001864	GO593_01540	IX87_09060					
N0.HOG0001865	GO593_01605	IX87_09125					
N0.HOG0001866	GO593_01610	IX87_09130					
N0.HOG0001867	GO593_01650	IX87_09170	gap	IX87_09170	gap	gap	""
N0.HOG0001868	GO593_01705	IX87_09225					
N0.HOG0001869	GO593_01730	IX87_09245					
N0.HOG0001870	GO593_01760	IX87_09275					
N0.HOG0001871	GO593_01775	IX87_09290					
N0.HOG0001872	GO593_01780	IX87_09295					
N0.HOG0001873	GO593_01815	IX87_09330					
N0.HOG0001874	GO593_01875	IX87_09390					
N0.HOG0001875	GO593_01890	IX87_09405					
N0.HOG0001876	GO593_02015	IX87_09545					
N0.HOG0001877	GO593_02070	IX87_09600					
N0.HOG0001878	GO593_02075	IX87_09605					
N0.HOG0001879	GO593_02080	IX87_09610					
N0.HOG0001880	GO593_02165	IX87_09685					
N0.HOG0001881	GO593_02180	IX87_09700		IX87_09700	GO593_02180	GO593_02180	""
N0.HOG0001882	GO593_02235	IX87_09790					
N0.HOG0001883	GO593_02260	IX87_09815					
N0.HOG0001884	GO593_02355	IX87_09910					
N0.HOG0001885	GO593_02475	IX87_10060					
N0.HOG0001886	GO593_02555	IX87_10130					
N0.HOG0001887	GO593_02565	IX87_10140					
N0.HOG0001888	GO593_02570	IX87_10145					
N0.HOG0001889	GO593_02740	IX87_10320					
N0.HOG0001890	GO593_02750	IX87_10325					
N0.HOG0001891	GO593_02780	IX87_10360					
N0.HOG0001892	GO593_02845	IX87_10685					
N0.HOG0001893	GO593_02870	IX87_10715					
N0.HOG0001894	GO593_02915	IX87_10760	gatC	gatC	gatC	gatC	""
N0.HOG0001895	GO593_02920	IX87_10765	gatA	gatA	gatA	gatA	""
N0.HOG0001896	GO593_02925	IX87_10770	gatB	gatB	gatB	gatB	""
N0.HOG0001897	GO593_03050	IX87_10915					
N0.HOG0001898	GO593_03075	IX87_10940					
N0.HOG0001899	GO593_03145	IX87_11010					
N0.HOG0001900	GO593_03155	IX87_11020					
N0.HOG0001901	GO593_03180	IX87_11045					
N0.HOG0001902	GO593_03220	IX87_11090					
N0.HOG0001903	GO593_03260	IX87_11130					
N0.HOG0001904	GO593_03265	IX87_11135		nphR_2	GO593_03265	nphR_2	""
N0.HOG0001905	GO593_03275	IX87_11145					
N0.HOG0001906	GO593_03320	IX87_11205					
N0.HOG0001907	GO593_03330	IX87_11215					
N0.HOG0001908	GO593_03365	IX87_11250					
N0.HOG0001909	GO593_03380	IX87_11265					
N0.HOG0001910	GO593_03390	IX87_11275					
N0.HOG0001911	GO593_05185	IX87_13400					
N0.HOG0001911	GO593_03440	IX87_13400					
N0.HOG0001912	GO593_03645	IX87_11570					
N0.HOG0001913	GO593_03730	IX87_11655					
N0.HOG0001914	GO593_03745	IX87_11670					
N0.HOG0001914	GO593_03745	IX87_20005					
N0.HOG0001915	GO593_03800	IX87_11725					
N0.HOG0001916	GO593_03805	IX87_11730					
N0.HOG0001917	GO593_03810	IX87_11735					
N0.HOG0001918	GO593_03820	IX87_11745					
N0.HOG0001919	GO593_03825	IX87_11750					
N0.HOG0001920	GO593_03875	IX87_11800	pssA	pssA	pssA	pssA	""
N0.HOG0001921	GO593_03885	IX87_11810					
N0.HOG0001922	GO593_03930	IX87_11855					
N0.HOG0001923	GO593_03960	IX87_11885					
N0.HOG0001924	GO593_03995	IX87_11925					
N0.HOG0001925	GO593_04240	IX87_12175					
N0.HOG0001926	GO593_04265	IX87_12200					
N0.HOG0001927	GO593_04280	IX87_12215					
N0.HOG0001928	GO593_04485	IX87_12455					
N0.HOG0001929	GO593_04525						
N0.HOG0001930	GO593_04585	IX87_12570					
N0.HOG0001931	GO593_04615	IX87_12600					
N0.HOG0001932	GO593_04625	IX87_12610					
N0.HOG0001933	GO593_04640	IX87_12625					
N0.HOG0001934	GO593_04645	IX87_12630					
N0.HOG0001935	GO593_04755	IX87_12795					
N0.HOG0001936	GO593_04760	IX87_12800					
N0.HOG0001937	GO593_04785	IX87_12825					
N0.HOG0001938	GO593_04810	IX87_12850	ftsL	ftsL	ftsL	ftsL	""
N0.HOG0001939	GO593_04885	IX87_12935					
N0.HOG0001940	GO593_04890	IX87_12940					
N0.HOG0001941	GO593_04895	IX87_12965					
N0.HOG0001941	GO593_04895	IX87_12945					
N0.HOG0001942	GO593_04905	IX87_12980					
N0.HOG0001943	GO593_04915	IX87_12990					
N0.HOG0001944	GO593_04925	IX87_13000					
N0.HOG0001945	GO593_05000	IX87_13070					
N0.HOG0001946	GO593_05005	IX87_13075					
N0.HOG0001947	GO593_05015	IX87_13090					
N0.HOG0001948	GO593_05020	IX87_13095					
N0.HOG0001949	GO593_05055	IX87_13130					
N0.HOG0001950	GO593_05135	IX87_13300					
N0.HOG0001951	GO593_05170	IX87_13385					
N0.HOG0001952	GO593_05315	IX87_13495					
N0.HOG0001953	GO593_05320	IX87_13510					
N0.HOG0001954	GO593_05335	IX87_13525					
N0.HOG0001955	GO593_05355	IX87_13545					
